Date,CNA,LPN,RN,NH_No,Group,Day_of_Week,Is_Weekend,Month,Week_sin,Week_cos,CNA_lag_1,LPN_lag_1,RN_lag_1,CNA_lag_7,LPN_lag_7,RN_lag_7,CNA_lag_14,LPN_lag_14,RN_lag_14,CNA_lag_30,LPN_lag_30,RN_lag_30,CNA_rolling_mean_7,CNA_rolling_std_7,LPN_rolling_mean_7,LPN_rolling_std_7,RN_rolling_mean_7,RN_rolling_std_7
2024-04-18,72.33,85.51,33.65,1,1,3,0,4,-9.797174393178826e-16,-9.797174393178826e-16,86.7,60.27,37.0,79.5,89.48,33.25,93.75,83.09,31.42,,,,85.04714285714284,6.5973118623818,63.76571428571429,12.204568621548882,35.387142857142855,9.529604249015653
2024-04-19,91.55,70.5,35.25,1,1,4,0,4,-9.797174393178826e-16,-9.797174393178826e-16,72.33,85.51,33.65,93.27,66.62,42.53,103.25,63.6,30.91,,,,84.80142857142857,6.263602340962753,64.32000000000001,12.441610292348294,34.347142857142856,9.002845317427365
2024-04-20,93.25,81.0,19.25,1,1,5,1,4,-9.797174393178826e-16,-9.797174393178826e-16,91.55,70.5,35.25,87.5,68.33,20.75,97.37,75.17,32.77,,,,85.62285714285714,7.009150481776684,66.13000000000001,13.952130064378473,34.13285714285714,9.38995334437418
2024-04-21,88.25,75.03,12.75,1,1,6,1,4,-9.797174393178826e-16,-9.797174393178826e-16,93.25,81.0,19.25,84.0,44.88,25.75,84.75,74.68,20.5,,,,86.23,7.029189142426023,70.43714285714286,10.533745320454196,32.27571428571429,12.191792125774425
2024-04-22,93.6,75.95,38.25,1,1,0,0,4,-9.797174393178826e-16,-9.797174393178826e-16,88.25,75.03,12.75,82.53,60.5,48.03,75.75,76.88,27.5,,,,87.81142857142856,7.298144578296203,72.64428571428572,9.689368498759968,30.87857142857143,10.533037593798902
2024-04-23,99.6,70.0,38.75,1,1,1,0,4,-9.797174393178826e-16,-9.797174393178826e-16,93.6,75.95,38.25,89.0,60.25,40.0,102.25,70.1,40.75,,,,89.32571428571428,8.574028335896838,74.03714285714285,8.196510872083959,30.7,10.361828989131215
2024-04-24,90.93,75.29,39.5,1,1,2,0,4,-9.797174393178826e-16,-9.797174393178826e-16,99.6,70.0,38.75,86.7,60.27,37.0,84.47,77.88,45.08,,,,89.92999999999999,8.506928548737985,76.18285714285716,5.521224846854524,31.057142857142857,10.654123950041935
2024-04-25,96.28,93.99,30.25,1,1,3,0,4,-9.797174393178826e-16,-9.797174393178826e-16,90.93,75.29,39.5,72.33,85.51,33.65,79.5,89.48,33.25,,,,93.35142857142857,3.715424733779571,77.39428571428572,8.19277498194365,30.571428571428573,10.593545878775165
2024-04-26,89.18,66.81,32.0,1,1,4,0,4,-9.797174393178826e-16,-9.797174393178826e-16,96.28,93.99,30.25,91.55,70.5,35.25,93.27,66.62,42.53,,,,93.01285714285713,4.00373872892873,76.86714285714285,8.806059872394142,30.107142857142858,10.424187760981212
2024-04-27,93.0,33.5,25.0,1,1,5,1,4,-9.797174393178826e-16,-9.797174393178826e-16,89.18,66.81,32.0,93.25,81.0,19.25,87.5,68.33,20.75,,,,92.97714285714285,4.0023855981390035,70.08142857142857,18.28746057509665,30.928571428571427,9.621714034016026
2024-04-28,71.18,67.0,11.75,1,1,6,1,4,-9.797174393178826e-16,-9.797174393178826e-16,93.0,33.5,25.0,88.25,75.03,12.75,84.0,44.88,25.75,,,,90.53857142857143,9.19472390118635,68.93428571428572,18.176828525298223,30.785714285714285,9.938800828307302
2024-04-29,82.5,91.54,27.0,1,1,0,0,4,-9.797174393178826e-16,-9.797174393178826e-16,71.18,67.0,11.75,93.6,75.95,38.25,82.53,60.5,48.03,,,,88.95285714285716,9.529800127819593,71.16142857142857,20.039375762542626,29.178571428571427,9.427038114861297
2024-04-30,87.1,86.25,26.5,1,1,1,0,4,-9.797174393178826e-16,-9.797174393178826e-16,82.5,91.54,27.0,99.6,70.0,38.75,89.0,60.25,40.0,,,,87.16714285714286,8.293094947576787,73.48285714285714,20.808861665394474,27.428571428571427,8.439384710138194
2024-05-01,89.82,68.35,36.0,1,1,2,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,87.1,86.25,26.5,90.93,75.29,39.5,86.7,60.27,37.0,87.72,57.75,27.25,87.00857142857141,8.219439211550917,72.49142857142857,20.87363682460999,26.928571428571427,7.673974260601935
2024-05-02,79.73,68.6,44.25,1,1,3,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,89.82,68.35,36.0,96.28,93.99,30.25,72.33,85.51,33.65,82.48,66.75,28.75,84.64428571428572,7.452565234295387,68.86428571428571,18.597104485325,28.928571428571427,10.118788512088836
2024-05-03,98.73,62.6,24.25,1,1,4,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,79.73,68.6,44.25,89.18,66.81,32.0,91.55,70.5,35.25,78.47,73.15,33.5,86.00857142857141,9.110891702739494,68.26285714285714,18.742122535691024,27.821428571428573,10.150650929162836
2024-05-04,101.75,45.08,25.5,1,1,5,1,5,-1.2246467991473533e-15,-1.2246467991473533e-15,98.73,62.6,24.25,93.0,33.5,25.0,93.25,81.0,19.25,93.75,83.09,31.42,87.25857142857141,10.69287212519228,69.91714285714286,15.370073426723025,27.892857142857142,10.129224574279638
2024-05-05,84.13,67.27,13.25,1,1,6,1,5,-1.2246467991473533e-15,-1.2246467991473533e-15,101.75,45.08,25.5,71.18,67.0,11.75,88.25,75.03,12.75,103.25,63.6,30.91,89.10857142857142,8.299950659635323,69.95571428571428,15.361869305895969,28.107142857142858,9.73915758555074
2024-05-06,76.63,84.0,24.75,1,1,0,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,84.13,67.27,13.25,82.5,91.54,27.0,93.6,75.95,38.25,97.37,75.17,32.77,88.27,9.313558217280146,68.87857142857142,13.77897604876288,27.785714285714285,9.81859266416333
2024-05-07,100.21,55.63,39.75,1,1,1,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,76.63,84.0,24.75,87.1,86.25,26.5,99.6,70.0,38.75,84.75,74.68,20.5,90.14285714285714,10.304495320466875,64.50428571428571,12.10357090165662,29.678571428571427,10.761345065513309
2024-05-08,105.95,80.15,36.25,1,1,2,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,100.21,55.63,39.75,89.82,68.35,36.0,90.93,75.29,39.5,75.75,76.88,27.5,92.44714285714285,11.900204079882714,66.19000000000001,13.472725534699117,29.714285714285715,10.786207021226781
2024-05-09,83.27,91.95,28.5,1,1,3,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,105.95,80.15,36.25,79.73,68.6,44.25,96.28,93.99,30.25,102.25,70.1,40.75,92.95285714285716,11.331321950366481,69.52571428571429,16.67816222603964,27.464285714285715,8.687189528539246
2024-05-10,104.37,76.95,20.5,1,1,4,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,83.27,91.95,28.5,98.73,62.6,24.25,89.18,66.81,32.0,84.47,77.88,45.08,93.75857142857144,11.991835317653193,71.57571428571428,16.56655049302948,26.928571428571427,9.027405364724
2024-05-11,110.41,59.8,13.75,1,1,5,1,5,-1.2246467991473533e-15,-1.2246467991473533e-15,104.37,76.95,20.5,101.75,45.08,25.5,93.0,33.5,25.0,79.5,89.48,33.25,94.99571428571429,13.326153304864917,73.67857142857143,13.243829290870309,25.25,10.335013304297197
2024-05-12,100.37,21.25,43.13,1,1,6,1,5,-1.2246467991473533e-15,-1.2246467991473533e-15,110.41,59.8,13.75,84.13,67.27,13.25,71.18,67.0,11.75,93.27,66.62,42.53,97.3157142857143,12.507734749802976,67.10428571428572,24.005314590136674,29.518571428571427,10.716222015510612
2024-05-13,107.52,68.7,36.0,1,1,0,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,100.37,21.25,43.13,76.63,84.0,24.75,82.5,91.54,27.0,87.5,68.33,20.75,101.72857142857143,8.930995518551201,64.91857142857143,22.88074330710684,31.125714285714285,10.725466356827036
2024-05-14,106.77,73.28,30.67,1,1,1,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,107.52,68.7,36.0,100.21,55.63,39.75,87.1,86.25,26.5,84.0,44.88,25.75,102.66571428571429,9.08788911526925,67.44000000000001,22.65797578484598,29.82857142857143,10.035479441414228
2024-05-15,99.6,59.02,25.72,1,1,2,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,106.77,73.28,30.67,105.95,80.15,36.25,89.82,68.35,36.0,82.53,60.5,48.03,101.75857142857141,9.022103281333477,64.42142857142858,22.082697169632937,28.32428571428571,9.695966269782602
2024-05-16,82.34,89.38,20.73,1,1,3,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,99.6,59.02,25.72,83.27,91.95,28.5,79.73,68.6,44.25,89.0,60.25,40.0,101.62571428571428,9.340950803037263,64.05428571428571,21.564003846798997,27.214285714285715,10.108479702940594
2024-05-17,104.71,67.99,19.5,1,1,4,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,82.34,89.38,20.73,104.37,76.95,20.5,98.73,62.6,24.25,86.7,60.27,37.0,101.6742857142857,9.358466500345868,62.77428571428572,20.92749057829825,27.071428571428573,10.22557158723728
2024-05-18,110.14,73.45,21.25,1,1,5,1,5,-1.2246467991473533e-15,-1.2246467991473533e-15,104.71,67.99,19.5,110.41,59.8,13.75,101.75,45.08,25.5,72.33,85.51,33.65,101.63571428571429,9.316925202989227,64.72428571428571,21.237805016167794,28.142857142857142,8.904743519206894
2024-05-19,92.45,56.5,12.75,1,1,6,1,5,-1.2246467991473533e-15,-1.2246467991473533e-15,110.14,73.45,21.25,100.37,21.25,43.13,84.13,67.27,13.25,91.55,70.5,35.25,100.50428571428571,9.955274744480723,69.76,10.850365585238729,23.802857142857142,7.705443344990422
2024-05-20,75.93,67.13,45.25,1,1,0,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,92.45,56.5,12.75,107.52,68.7,36.0,76.63,84.0,24.75,93.25,81.0,19.25,95.99142857142859,12.95350072190452,69.53571428571429,10.892074882137695,25.124285714285715,10.450116198943848
2024-05-21,93.24,77.17,40.0,1,1,1,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,75.93,67.13,45.25,106.77,73.28,30.67,100.21,55.63,39.75,88.25,75.03,12.75,94.05857142857144,12.05542952168776,70.09142857142858,11.209554598007626,26.457142857142856,11.785060761101622
2024-05-22,93.62,85.37,18.0,1,1,2,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,93.24,77.17,40.0,99.6,59.02,25.72,105.95,80.15,36.25,93.6,75.95,38.25,93.20428571428572,11.806612352325919,73.85571428571428,11.295972522899243,25.354285714285716,12.218781795720414
2024-05-23,95.67,72.19,29.75,1,1,3,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,93.62,85.37,18.0,82.34,89.38,20.73,83.27,91.95,28.5,99.6,70.0,38.75,95.10857142857142,10.793821424888447,71.4,8.992139159658636,26.642857142857142,12.125092046778745
2024-05-24,93.07,69.8,37.5,1,1,4,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,95.67,72.19,29.75,104.71,67.99,19.5,104.37,76.95,20.5,90.93,75.29,39.5,93.44571428571429,9.930191097763176,71.65857142857143,8.903326023779762,29.214285714285715,12.26566054362457
2024-05-25,92.79,52.23,14.75,1,1,5,1,5,-1.2246467991473533e-15,-1.2246467991473533e-15,93.07,69.8,37.5,110.14,73.45,21.25,110.41,59.8,13.75,96.28,93.99,30.25,90.96714285714287,6.712919668533963,68.62714285714286,11.442235670657071,28.285714285714285,13.180974745370513
2024-05-26,98.17,49.33,6.25,1,1,6,1,5,-1.2246467991473533e-15,-1.2246467991473533e-15,92.79,52.23,14.75,92.45,56.5,12.75,100.37,21.25,43.13,89.18,66.81,32.0,91.78428571428572,7.250149095347047,67.60285714285713,12.932623753239605,27.357142857142858,14.60939847528035
2024-05-27,88.57,60.3,31.55,1,1,0,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,98.17,49.33,6.25,75.93,67.13,45.25,107.52,68.7,36.0,93.0,33.5,25.0,93.59,2.930784877810015,66.62714285714286,13.228507996351064,25.400000000000002,12.591134447168242
2024-05-28,95.16,76.0,30.0,1,1,1,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,88.57,60.3,31.55,93.24,77.17,40.0,106.77,73.28,30.67,71.18,67.0,11.75,93.86428571428573,2.981967231783147,66.46,13.079650861803112,23.97142857142857,11.142518309866684
2024-05-29,91.63,82.95,32.27,1,1,2,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,95.16,76.0,30.0,93.62,85.37,18.0,99.6,59.02,25.72,82.5,91.54,27.0,93.58000000000001,3.101596363165244,66.11428571428571,12.516382407526098,26.009999999999998,11.173273170084645
2024-05-30,89.85,54.75,32.0,1,1,3,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,91.63,82.95,32.27,95.67,72.19,29.75,82.34,89.38,20.73,87.1,86.25,26.5,92.74857142857142,3.2255564304029996,63.622857142857136,12.837063156197022,26.33142857142857,11.330059471116984
2024-05-31,98.67,68.05,27.75,1,1,4,0,5,-1.2246467991473533e-15,-1.2246467991473533e-15,89.85,54.75,32.0,93.07,69.8,37.5,104.71,67.99,19.5,89.82,68.35,36.0,93.54857142857144,3.934998638591144,63.372857142857136,12.713156851972595,24.93857142857143,10.278752240376633
2024-06-01,103.62,52.5,12.5,1,1,5,1,6,-1.4695761589768238e-15,-1.4695761589768238e-15,98.67,68.05,27.75,92.79,52.23,14.75,110.14,73.45,21.25,79.73,68.6,44.25,95.09571428571428,5.431512549136614,63.41142857142857,12.674064631589776,24.617142857142856,10.677892604638357
2024-06-02,88.82,52.93,13.0,1,1,6,1,6,-1.4695761589768238e-15,-1.4695761589768238e-15,103.62,52.5,12.5,98.17,49.33,6.25,92.45,56.5,12.75,98.73,62.6,24.25,93.75999999999999,5.692866881750638,63.925714285714285,12.065886978230365,25.58142857142857,8.899452096564577
2024-06-03,96.05,71.43,21.42,1,1,0,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,88.82,52.93,13.0,88.57,60.3,31.55,75.93,67.13,45.25,101.75,45.08,25.5,94.82857142857142,5.240348043694003,65.51571428571428,12.240544455677977,24.134285714285713,8.585215697431755
2024-06-04,94.82,60.82,31.25,1,1,1,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,96.05,71.43,21.42,95.16,76.0,30.0,93.24,77.17,40.0,84.13,67.27,13.25,94.77999999999999,5.238339431537436,63.347142857142856,11.388562558236126,24.312857142857144,8.73917561765356
2024-06-05,94.56,55.75,42.6,1,1,2,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,94.82,60.82,31.25,91.63,82.95,32.27,93.62,85.37,18.0,76.63,84.0,24.75,95.19857142857143,5.058667244019342,59.46142857142858,7.593300618684568,25.78857142857143,10.90946443624591
2024-06-06,88.21,70.97,32.88,1,1,3,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,94.56,55.75,42.6,89.85,54.75,32.0,95.67,72.19,29.75,100.21,55.63,39.75,94.96428571428571,5.375707262437987,61.77857142857143,8.352792803550704,25.91428571428571,10.997684388304746
2024-06-07,89.35,78.22,38.53,1,1,4,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,88.21,70.97,32.88,98.67,68.05,27.75,93.07,69.8,37.5,105.95,80.15,36.25,93.63285714285713,5.458454342533579,63.23142857142857,10.286148337402501,27.454285714285714,12.006106581156743
2024-06-08,111.95,74.15,9.5,1,1,5,1,6,-1.4695761589768238e-15,-1.4695761589768238e-15,89.35,78.22,38.53,103.62,52.5,12.5,92.79,52.23,14.75,83.27,91.95,28.5,94.82285714285715,8.21208807041123,66.32428571428571,9.763199368278931,27.025714285714287,12.66438293949197
2024-06-09,103.73,67.45,4.25,1,1,6,1,6,-1.4695761589768238e-15,-1.4695761589768238e-15,111.95,74.15,9.5,88.82,52.93,13.0,98.17,49.33,6.25,104.37,76.95,20.5,96.95285714285716,8.328414643627593,68.39857142857143,7.785264775140761,25.775714285714287,14.56819922198446
2024-06-10,90.37,61.7,44.55,1,1,0,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,103.73,67.45,4.25,96.05,71.43,21.42,88.57,60.3,31.55,110.41,59.8,13.75,96.14142857142858,8.699472069368019,67.00857142857143,8.018922264601049,29.080000000000002,15.971161510672916
2024-06-11,86.63,66.6,27.15,1,1,1,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,90.37,61.7,44.55,94.82,60.82,31.25,95.16,76.0,30.0,100.37,21.25,43.13,94.97142857142858,9.427121208816306,67.83428571428571,7.55992252416839,28.494285714285716,15.953487452740918
2024-06-12,95.51,54.02,41.45,1,1,2,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,86.63,66.6,27.15,94.56,55.75,42.6,91.63,82.95,32.27,107.52,68.7,36.0,95.10714285714286,9.427049227773082,67.58714285714287,8.034213743496652,28.330000000000002,15.789094337548306
2024-06-13,72.95,69.67,32.94,1,1,3,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,95.51,54.02,41.45,88.21,70.97,32.88,89.85,54.75,32.0,106.77,73.28,30.67,92.92714285714285,12.538720979809845,67.40142857142857,7.957645021343582,28.33857142857143,15.791992093643989
2024-06-14,98.54,70.26,38.31,1,1,4,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,72.95,69.67,32.94,89.35,78.22,38.53,98.67,68.05,27.75,99.6,59.02,25.72,94.24000000000001,12.582793807418122,66.26428571428572,6.608365549672283,28.307142857142853,15.768530595551924
2024-06-15,102.97,33.75,23.0,1,1,5,1,6,-1.4695761589768238e-15,-1.4695761589768238e-15,98.54,70.26,38.31,111.95,74.15,9.5,103.62,52.5,12.5,82.34,89.38,20.73,92.95714285714287,10.809015857584978,60.49285714285715,13.062998270287148,30.235714285714284,13.785866986571014
2024-06-16,85.11,48.5,14.0,1,1,6,1,6,-1.4695761589768238e-15,-1.4695761589768238e-15,102.97,33.75,23.0,103.73,67.45,4.25,88.82,52.93,13.0,104.71,67.99,19.5,90.29714285714284,9.9749932569496,57.785714285714285,13.341526470813983,31.628571428571426,10.916817956058178
2024-06-17,91.6,60.75,39.28,1,1,0,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,85.11,48.5,14.0,90.37,61.7,44.55,96.05,71.43,21.42,110.14,73.45,21.25,90.47285714285714,9.987316480225807,57.65,13.29983959803031,30.875714285714285,10.022266638412118
2024-06-18,77.71,60.52,34.05,1,1,1,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,91.6,60.75,39.28,86.63,66.6,27.15,94.82,60.82,31.25,92.45,56.5,12.75,89.19857142857143,11.069743189691154,56.78142857142858,12.807340900920176,31.861428571428572,9.933685835867484
2024-06-19,97.18,69.16,41.39,1,1,2,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,77.71,60.52,34.05,95.51,54.02,41.45,94.56,55.75,42.6,75.93,67.13,45.25,89.43714285714285,11.245042929050557,58.94428571428572,13.521746505959578,31.852857142857143,9.924054470973903
2024-06-20,103.48,54.38,34.88,1,1,3,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,97.18,69.16,41.39,72.95,69.67,32.94,88.21,70.97,32.88,93.24,77.17,40.0,93.79857142857142,9.58234040404783,56.760000000000005,12.711017530735631,32.13,9.986367374242413
2024-06-21,101.46,43.06,48.65,1,1,4,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,103.48,54.38,34.88,98.54,70.26,38.31,89.35,78.22,38.53,93.62,85.37,18.0,94.21571428571428,9.882018783532805,52.87428571428571,12.035837953300042,33.607142857142854,11.67482721397582
2024-06-22,107.78,34.0,23.25,1,1,5,1,6,-1.4695761589768238e-15,-1.4695761589768238e-15,101.46,43.06,48.65,102.97,33.75,23.0,111.95,74.15,9.5,95.67,72.19,29.75,94.90285714285713,10.723595035070586,52.910000000000004,11.969821775337168,33.642857142857146,11.63729309058556
2024-06-23,86.25,47.5,0.0,1,1,6,1,6,-1.4695761589768238e-15,-1.4695761589768238e-15,107.78,34.0,23.25,85.11,48.5,14.0,103.73,67.45,4.25,93.07,69.8,37.5,95.0657142857143,10.55745527600103,52.76714285714286,12.03700504594864,31.642857142857142,15.971639150157918
2024-06-24,92.5,64.75,38.75,1,1,0,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,86.25,47.5,0.0,91.6,60.75,39.28,90.37,61.7,44.55,92.79,52.23,14.75,95.19428571428571,10.513603659295988,53.33857142857143,12.562603801987736,31.56714285714286,15.93060441862948
2024-06-25,109.83,67.25,39.5,1,1,1,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,92.5,64.75,38.75,77.71,60.52,34.05,86.63,66.6,27.15,98.17,49.33,6.25,99.78285714285714,8.40965856279895,54.300000000000004,13.431298026127964,32.34571428571429,16.203021176252754
2024-06-26,101.13,62.94,29.5,1,1,2,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,109.83,67.25,39.5,97.18,69.16,41.39,95.51,54.02,41.45,88.57,60.3,31.55,100.34714285714287,8.338116722389481,53.41142857142857,12.45459544180581,30.647142857142857,15.712682472327584
2024-06-27,107.0,63.0,20.25,1,1,3,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,101.13,62.94,29.5,103.48,54.38,34.88,72.95,69.67,32.94,95.16,76.0,30.0,100.85000000000001,8.658529513337356,54.642857142857146,12.981328532788648,28.557142857142853,16.025693655591237
2024-06-28,120.75,86.75,24.75,1,1,4,0,6,-1.4695761589768238e-15,-1.4695761589768238e-15,107.0,63.0,20.25,101.46,43.06,48.65,98.54,70.26,38.31,91.63,82.95,32.27,103.60571428571428,11.491308102420842,60.8842857142857,16.508116041453558,25.142857142857142,13.35481899825642
2024-06-29,95.25,70.33,20.5,1,1,5,1,6,-1.4695761589768238e-15,-1.4695761589768238e-15,120.75,86.75,24.75,107.78,34.0,23.25,102.97,33.75,23.0,89.85,54.75,32.0,101.8157142857143,11.706590532890553,66.07428571428571,11.640528133984956,24.75,13.459816739713315
2024-06-30,75.25,64.83,12.13,1,1,6,1,6,-1.4695761589768238e-15,-1.4695761589768238e-15,95.25,70.33,20.5,86.25,47.5,0.0,85.11,48.5,14.0,98.67,68.05,27.75,100.24428571428572,14.539747656158362,68.55,8.432589558769374,26.482857142857142,10.105133537441446
2024-04-01,166.9,78.15,30.9,2,1,0,0,4,-9.797174393178826e-16,-9.797174393178826e-16,75.25,64.83,12.13,92.5,64.75,38.75,91.6,60.75,39.28,103.62,52.5,12.5,110.87285714285714,28.462461075532314,70.46428571428571,8.932337986482668,25.361428571428572,8.877945386502125
2024-04-02,164.71,92.35,18.13,2,1,1,0,4,-9.797174393178826e-16,-9.797174393178826e-16,166.9,78.15,30.9,109.83,67.25,39.5,77.71,60.52,34.05,88.82,52.93,13.0,118.71285714285715,34.947010703962356,74.05,11.953879426083072,22.30857142857143,6.583594328762549
2024-04-03,175.28,59.0,34.29,2,1,2,0,4,-9.797174393178826e-16,-9.797174393178826e-16,164.71,92.35,18.13,101.13,62.94,29.5,97.18,69.16,41.39,96.05,71.43,21.42,129.3057142857143,39.650527048679926,73.48714285714286,12.637405738897629,22.99285714285714,7.622582052222019
2024-04-04,169.99,63.31,36.47,2,1,3,0,4,-9.797174393178826e-16,-9.797174393178826e-16,175.28,59.0,34.29,107.0,63.0,20.25,103.48,54.38,34.88,94.82,60.82,31.25,138.30428571428573,40.87344690510901,73.53142857142858,12.595002221213772,25.310000000000002,8.992113211031102
